id,date_start,type_of_violence,conflict_name,dyad_name,side_a,side_b,country,adm_1,adm_2,latitude,longitude,best,low,high,deaths_civilians,deaths_a,deaths_b,deaths_unknown,where_description,active_year
485547,2023-08-09,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Zaporizhzhia raion,47.84126,35.121166,3,3,3,3,0,0,0,residential quarter of Zaporizhzhia,True
532485,2022-07-15,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.26196,37.38118,1,1,1,0,0,1,0,Hrodivka,True
542471,2024-02-10,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Severodonetsk raion,48.925685,38.244491,1,1,1,0,0,1,0,Luhansk Oblast	122nd separate airmobile battalion,True
522074,2024-04-18,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Kramatorsk raion,49.06993,37.95459,6,1,13,0,6,0,0,"Yampolivka, Kramatorsk raion",True
544384,2024-09-16,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Vasylivka raion,47.59015,35.36399,1,1,1,0,0,1,0,"in the areas of the settlements of Novoaleksandrovka, Tokarevka, Vesele of the Kherson region and Stepnogorsk of the Zaporozhye region",True
519298,2024-04-11,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kakhovka raion,46.68847,33.54797,1,1,1,1,0,0,0,village of Razdolye in the Kherson region,True
503412,2023-04-09,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,33,33,33,0,33,0,0,Bakhmut direction,True
457275,2022-12-07,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,47.333839,33.565379,1,1,1,0,0,1,0,"Yuzhno-Donets direction: direction of the settlements of Vladimirovka, Pavlovka in the Donetsk People's Republic and Novodarovka in the Zaporozhye region",True
553636,2024-11-20,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Kramatorsk raion,48.73401,37.70334,1,1,1,1,0,0,0,Pershomariivka in Donetsk region,True
445500,2022-08-21,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,47.9648,37.43602,1,1,1,1,0,0,0,Georgievka and Konstantinovka,True
503713,2022-09-25,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Kramatorsk raion,48.985278,37.811111,1,1,1,0,0,1,0,city of Liman,True
433151,2022-03-19,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Mykolayiv oblast,Bashtanka raion,47.074125,32.805538,1,1,1,1,0,0,0,"in the city of Snigirevka, Mykolaiv region",True
542217,2024-09-11,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.3534,37.83451,2,2,2,0,0,2,0,"in the areas of the settlements of Nelipovka, Druzhba, Rozovka and Dobropolye of the Donetsk People's Republic",True
544132,2024-09-22,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.30161,37.37398,2,2,2,0,2,0,0,"in the direction of Pokrovsk: in the areas of Vozdvizhenka, Marynivka, Myrolyubivka, Novotoretskyi, Mykolaivka, Novogrodivka, Zhuravka, Krasny Yar and Zelenoy Pol",True
450364,2022-10-11,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Kramatorsk raion,48.985278,37.811111,4,4,4,4,0,0,0,Donetsk region : 4 in Liman and 2 in Terny,True
519257,2024-04-05,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.145278,37.745,14,8,41,0,14,0,0,Avdiivka sector,True
482924,2023-07-21,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.268307,38.370347,2,2,2,0,0,2,0,"Donetsk direction

areas of Zolotarevka of Lugansk, Vesele and Yasnogorka of Donetsk 

Belogorovka, Berestovoe, Spirne, Zaitsevo and Kleshcheevka of the Donetsk",True
489800,2023-08-15,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.563928,35.785136,1,1,1,0,0,1,0,Orihiv direction,True
452547,2022-11-03,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Svativskyi raion,49.206944,38.084444,3,2,3,0,3,0,0,"49.20107, 38.0604 right on the outskirts of Ploshchanka village in Luhansk Oblast.",True
552355,2024-05-06,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.749789,36.818011,1,1,1,0,0,1,0,"Urozhajne, Velykonovosilkivska settlement community, Volnovakha District, Donetsk Oblast",True
528802,2024-01-04,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.0,32.0,2,2,14,0,0,2,0,,True
542987,2024-04-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.221848,37.198509,1,1,1,0,0,1,0,"Pokrovsk District, Donetsk Oblast",True
525238,2024-05-27,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,47.941669,37.504218,5,1,10,0,5,0,0,Marinka,True
533451,2023-12-04,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.595,37.4825,1,1,1,0,0,1,0,Volnovakha District	Volnovaska urban community,True
496948,2023-10-26,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.618259,32.710731,2,2,2,0,0,2,0,"the area of Oleksiyivskyi Island, Kherson region.",True
478050,2023-06-16,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Beryslav raion,47.129904,33.406244,2,2,2,2,0,0,0,a village in the Berislav district.,True
535655,2023-12-28,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Zaporizhzhia raion,47.84126,35.121166,1,1,1,0,0,1,0,Zaporizhzhia,True
528422,2022-08-24,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Dnipropetrovsk oblast,Samar raion,48.868629,35.21207,1,1,1,0,0,1,0,Dnipropetrovsk Oblast	Novomoskovsk District,True
554979,2024-05-31,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.8775,37.497109,1,1,1,0,0,1,0,"Kupiansk District, Kharkiv Oblast",True
542508,2024-02-11,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.61776,37.89675,2,2,2,0,0,2,0,Donetsk Oblast	214th separate special battalion OPFOR / 419th separate rifle battalion,True
460246,2023-01-09,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.676254,38.098621,5,4,5,0,5,0,0,"Soledar industrial zone 
48.690613111246904, 38.07283666271602",True
517216,2024-04-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.750536,36.79547,1,1,1,0,0,1,0,Staromayorskoye in the Donetsk People's Republic,True
460225,2023-01-05,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.63695,32.61458,1,1,1,1,0,0,0,center of Kherson,True
430865,2022-03-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Vasylivka raion,47.438862,35.284709,3,3,3,2,0,1,0,in Vasilyevka,True
516440,2024-03-18,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,47.9648,37.43602,2,2,2,0,0,2,0,near the village of Georgievka near Maryinka,True
491146,2023-09-18,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.443545,35.835239,3,3,3,0,0,3,0,near Robotyn,True
492545,2023-10-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Izyum raion,49.03284,37.12232,1,1,1,1,0,0,0,"a forest plantation in the village of Vernopillya of the Oskyl community, Izyum district",True
433542,2022-02-24,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,,49.5,36.5,11,11,11,11,0,0,0,in the Kharkiv region,True
486755,2023-08-20,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Severodonetsk raion,49.00048,38.11234,2,2,2,0,0,2,0,Krasnolymansk direction: area of ​​​​the settlement of Chervonaya Dibrova of the Lugansk People's Republic,True
524316,2024-05-18,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.443545,35.835239,2,2,2,0,0,2,0,"and Rabotino, Zaporozhye region 

/ 
Pology District, Zaporizhzhia Oblast 639th Anti-Aircraft Machine Gun Battalion / 118th separate mechanized brigade",True
502672,2023-01-26,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,71,71,71,0,71,0,0,Bakhmut direction,True
550950,2024-10-17,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,47.9648,37.43602,6,1,13,0,6,0,0,"Heorhiivka, Pokrovsk raion",True
483800,2023-07-27,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.459835,35.904892,2,2,2,0,0,2,0,"Zaporozhye direction (Orekhovsky direction)
Rabotino and Uspenovka areas",True
537353,2023-11-15,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.59348,37.85724,1,1,1,0,0,1,0,Bakhmut District	Chasovoiarska urban community	Chasiv Jar,True
498114,2023-11-05,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.732704,33.079054,2,2,2,0,0,2,0,"in the area of Frolov Island, in the area of Krynka Island",True
537073,2023-10-16,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Svativskyi raion,49.402753,38.006491,5,1,10,0,5,0,0,"Patalakhivka, Svatove raion",True
529652,2024-06-13,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Chuhuiv raion,50.298611,36.845135,3,0,9,0,3,0,0,"Ohirtseve, Chuhuiv raion",True
448067,2022-06-30,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.0,32.0,42,42,42,0,42,0,0,Ukraine,True
493233,2023-09-25,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Severodonetsk raion,49.041997,38.210206,1,1,1,0,0,1,0,"in the city of Kreminna, Luhansk Region",True
541502,2024-03-07,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,,47.83972,35.14057,1,1,1,0,0,1,0,Zaporizhzhia Oblast,True
445845,2022-08-24,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,,48.92,39.02,2,2,2,0,0,2,0,Lugansk,True
497458,2023-10-24,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,,47.83972,35.14057,1,1,1,0,0,1,0,Zaporozhye,True
512891,2024-02-20,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.720989,37.718728,2,2,2,2,0,0,0,"Petropavlivka, Kupiansk district",True
452707,2022-11-03,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Makiivka City municipality,48.049822,37.969032,1,1,1,1,0,0,0,Central City district of Makeyevka,True
438669,2022-06-05,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Severodonetsk raion,48.933333,38.5,4,0,4,0,2,2,0,Severodonetsk,True
447976,2022-09-11,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,,48.14,37.74,2,2,2,0,0,2,0,Donetsk,True
533373,2023-12-03,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.443545,35.835239,2,2,2,0,0,2,0,Pology District	Tokmatska urban community	Robotyne,True
536561,2024-08-15,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.508475,37.937847,2,2,2,0,0,2,0,"area of ​​responsibility of the Russian group ""West""",True
478074,2023-06-20,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.63695,32.61458,2,2,2,2,0,0,0,residential quarters of Kherson,True
498993,2023-11-10,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.732704,33.079054,2,2,2,0,0,2,0,"area of Krynyk, Kherson region.",True
466065,2022-11-07,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,1,1,1,0,0,1,0,Bahmut front,True
444016,2022-07-31,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Donetsk raion,48.0,37.805278,1,1,1,1,0,0,0,"an aluminum profile plant (Khimikov Street, 42b) in the Kuibyshev, Donetsk town",True
490745,2023-09-16,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,47.704948,36.705201,2,2,57,0,2,0,0,Tavria direction,True
528761,2024-01-03,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Rivne oblast,Sarnenskyi raion,51.71883,26.66037,1,1,1,0,0,1,0,Lviv Oblast	Rivne Oblast	Sarny District	Vysotska rural community,True
556289,2024-09-03,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Svativskyi raion,49.41029,38.15035,1,1,1,0,0,1,0,"Svatove, Svativska urban community, Svatove District, Luhansk Oblast",True
